"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"AKIRIN1",3.67126288474892,0.129301858671767,10.0144640787182,0.00276001518942327,0.416915274463007
"AKIRIN2",2.61496737512,0.0622104275738622,9.64717948880989,0.00421882592283382,0.302058472553699
"AKNA",0.494650533815492,0.0189888307184216,15.9979270618,0.00811414489259707,0.564886634844869
"AKR1A1",2.2285787496994,0.0937245738792942,12.586237373783,0.00563306563836532,0.496569212410501
"AKR1B1",0.430421901644541,0.0256368200608621,17.6929900290802,0.0134226878807355,0.666020286396181
"AKR7A2",2.2411097598447,0.155114629657652,13.9955157041656,0.0129185142810936,0.651103818615752
"AKT1",2.27593155691542,0.393999027551993,12.413874851978,0.0186363417696497,0.868884248210024
"AKT1S1",1.74225267566189,0.18686049923862,15.1935136400634,0.0171590441999811,0.75522076372315
"AKT2",4.05694127344389,0.283516978697293,11.3368616358932,0.0136525928791698,0.670942720763723
"AKT3",0.702792333036374,0.164589562795347,17.9659727810342,0.0223159453132425,0.873657517899761
"AKTIP",0.243611322362625,0.0326390989592786,20.4087593302689,0.0214998733361253,0.822643198090692
"ALAD",1.26831843883519,0.307198406217694,14.8165759278935,0.0208433302982124,0.89304892601432
"ALAS1",0.890897292179253,0.0917207053457468,17.3319579247256,0.0170488956922162,0.740900954653938
"ALCAM",0.187626831297025,0.00857788505676565,19.36126910808,0.0168515717333559,0.731056085918854
"ALDH16A1",4.00573962168832,0.441754616334414,10.6808182321488,0.0164079433214027,0.817869928400955
"ALDH18A1",2.60678864578284,0.310037960526732,13.0450975960552,0.0175776098086443,0.796091885441527
"ALDH2",0.218749263288725,0.0153119989139726,19.847923178513,0.0187384403207126,0.767303102625298
"ALDH3A2",0.340371524263634,0.0606270208642343,20.1741012582046,0.0225405634679652,0.849343675417661
"ALDH6A1",0.459100340424311,0.230698103633603,17.5755774154912,0.023988611834305,0.942422434367542
"ALDH7A1",0.249326929113687,0.0657318364100549,20.8955391224948,0.0247425803479087,0.895286396181384
"ALDH9A1",2.25369918840325,0.162039568444743,13.7544534771392,0.0128742721634341,0.648418854415274
"ALDOA",2.66641381413072,0.0125961248501069,5.67578887860204,0.0204858475875923,0.0205847255369928
"ALG1",3.69619782122498,0.52822606431131,9.72538520206681,0.0162556263347682,0.872016706443914
"ALG12",3.58830832996143,0.476119674174203,10.4429057689472,0.01672751915017,0.850536992840095
"ALG13",1.70038426426613,0.13160075113108,14.8565566526753,0.0135604079966359,0.665423627684964
"ALG14",0.716379879311675,0.215372192295798,17.2804510655699,0.0228078174624953,0.905131264916468
"ALG2",1.1522894280711,0.0648961426951132,15.1905474019231,0.00979835482453695,0.590393794749403
"ALG3",1.98002645936192,0.138491611127838,14.3213352525244,0.012716599606122,0.646479713603819
"ALG5",1.34392264754847,0.112502483356243,15.7396153055504,0.014459805709941,0.685710023866348
