"genes","r_est","p_est","r_rmse","p_rmse","zero_prop"
"ANKRD27",3.79992389693906,0.550894330152653,6.79527690251212,0.0681466392943783,0.849389768891197
"ANKRD28",0.659244553448894,0.0397692559921125,3.94316613474605,0.0272854804524436,0.586860555699818
"ANKRD37",0.466494905570889,0.0376239421191425,4.50624967487813,0.0337134975035533,0.676967021552843
"ANKRD39",2.63672894433517,0.329448469273928,5.29551010172327,0.0546132928878752,0.761101012723968
"ANKRD40",1.91565176764582,0.366285672381393,5.74761937467422,0.0603975434780717,0.843676967021553
"ANKRD44",0.662046408341451,0.0976765455344805,5.07865361732842,0.0439708213020512,0.776162035834848
"ANKRD46",2.48041918131422,0.449362388611353,6.07367148428347,0.0642629832347229,0.851986497013763
"ANKRD49",1.88388176437867,0.290098072274752,5.29741139485924,0.0542369927029899,0.789924694884446
"ANKRD52",1.49056165759807,0.267367485232482,5.39428715413093,0.0545517081138575,0.815372630485588
"ANKRD54",3.77479866074746,0.424182685359639,5.81830572730986,0.0594126624258691,0.767073487405869
"ANKS3",1.6392850036674,0.283487174264396,5.41015670372813,0.0551304693732784,0.812516229550766
"ANKZF1",2.54877502199986,0.334018099274493,5.32950207757264,0.0552473257866928,0.768891197091665
"ANO6",2.26947899391501,0.123194123100344,3.18834391136318,0.0259722286025415,0.482472085172682
"ANP32A",3.18167938559404,0.111262309518673,2.40730602151435,0.0169623562436224,0.359646844975331
"ANP32B",2.7520560907206,0.0496783587958933,1.21501755637623,0.00152445433352722,0.17268242015061
"ANP32E",0.635413684725839,0.0601292079877965,4.54302621389446,0.0357300057183975,0.686834588418593
"ANTXR2",0.572721020837383,0.0797791920789488,4.99426514051328,0.042106711582771,0.762139703972994
"ANXA1",0.503180748459456,0.00674931711794313,2.69118166863345,0.00897337887019722,0.372890158400415
"ANXA11",3.43496740290778,0.0585810331790205,1.04501383879875,0.00192402135861266,0.153206959231368
"ANXA2",1.58051948628323,0.00902305147136413,0.674002334824507,0.0142238925567522,0.0594650740067515
"ANXA2R",0.231471461408536,0.118908428784774,5.97883995943856,0.0550814342652181,0.926252921319138
"ANXA4",1.59726995572259,0.0764248271594634,3.14336744783982,0.0215199892743025,0.468969098935341
"ANXA5",2.06550381962314,0.0208943089035878,0.865238503604668,0.0098095287941319,0.100753051155544
"ANXA6",1.32515416822575,0.0454774605457162,2.56428810357903,0.0122618330121453,0.372630485588159
"ANXA7",3.56189633081347,0.135324710916559,2.40048238821552,0.019279375461949,0.363022591534666
"AP1AR",2.03980235134355,0.319635105736513,5.46380907752089,0.0563384484082722,0.804206699558556
"AP1B1",0.941103529344096,0.0760553025044533,4.28402537562023,0.033782648791274,0.646065956894313
"AP1G1",2.0470532710804,0.218714256591043,4.65730435670969,0.0454687324564449,0.698779537782394
"AP1G2",1.10688294422655,0.131221997198176,4.7126309746682,0.0419124468286144,0.719034017138406
"AP1M1",4.89960636013916,0.359259397497062,5.15473843973994,0.0510099322445896,0.658010906258115
"AP1S1",8.32235946373772,0.369240405033272,4.80213428722035,0.0449222427185285,0.512334458582186
"AP1S2",0.458031923424486,0.020549423029662,3.99804179177072,0.0262187271880302,0.58971695663464
"AP2A1",4.13186388167804,0.213079383906254,3.43109844844539,0.0331184609029004,0.492079979226175
"AP2A2",1.47479050280511,0.133825836889234,4.32386666229084,0.0379169571334413,0.655673850947806
"AP2B1",2.86200528964737,0.168180075849661,3.47738703830757,0.0315646337304683,0.51960529732537
"AP2M1",7.98747995059222,0.138607116850832,1.01308288789834,0.00666514640589348,0.152947286419112
"AP2S1",2.45831148358262,0.0347274308003726,1.15973432252698,0.00442902111311229,0.154245650480395
"AP3B1",4.09643603151764,0.297284519917402,4.52983292919819,0.0457581742336045,0.622435730978967
